filename,sample,co2,ppm,Land_Management,Treatment,date,Rep,sample_day,mass_CO2,mass_C,C_rate,C_rate_mg,cum_C,mg_cum_C
141030_44,12ConPTHRep3_UNK-0018_10302014_25.qgd,44,4306.658521686011,PTH,12C,2014-10-30,3,10,0.0018862089371361316,5.147751770947983e-4,2.1448965712283266e-6,0.0021448965712283267,0.007638306510758119,7.638306510758119
141030_44,13CelPTHRep3_UNK-0019_10302014_26.qgd,44,2603.28126363557,PTH,13C,2014-10-30,3,10,0.001140172214867435,3.1117038111276444e-4,1.2965432546365186e-6,0.0012965432546365185,0.0034573995084248863,3.4573995084248863
141030_44,13XylPTHRep3_UNK-0020_10302014_27.qgd,44,4476.306833056986,PTH,13X,2014-10-30,3,10,0.0019605106630488493,5.350532509402347e-4,2.2293885455843113e-6,0.0022293885455843114,0.0061474276737378776,6.1474276737378775
141030_44,H2OPTHRep3_UNK-0021_10302014_28.qgd,44,803.4732524653111,PTH,H2O,2014-10-30,3,10,3.5190122966995656e-4,9.603921085130307e-5,4.001633785470961e-7,4.001633785470961e-4,5.978868109042817e-4,0.5978868109042818
141030_44,12ConNTHRep3_UNK-0022_10302014_29.qgd,44,10001.57081769788,NTH,12C,2014-10-30,3,10,0.004377007152004952,0.0011945519859743574,4.977299941559822e-6,0.004977299941559822,0.009259055132809705,9.259055132809705
141030_44,13CelNTHRep3_UNK-0023_10302014_30.qgd,44,3143.9916223056116,NTH,13C,2014-10-30,3,10,0.0013759112510931383,3.7550715830219684e-4,1.5646131595924868e-6,0.0015646131595924869,0.0030215030948527047,3.021503094852705
141030_44,13XylNTHRep3_UNK-0024_10302014_31.qgd,44,7694.737760712104,NTH,13X,2014-10-30,3,10,0.003367463254056302,9.190320641779196e-4,3.829300267407998e-6,0.003829300267407998,0.007427776026908789,7.427776026908789
141030_44,H2ONTHRep3_UNK-0025_10302014_32.qgd,44,1537.4814556244,NTH,H2O,2014-10-30,3,10,6.728510401021153e-4,1.8363130749071818e-4,7.651304478779924e-7,7.651304478779924e-4,0.0011384671044920216,1.1384671044920216
141030_44,12ConPTHRep4_UNK-0026_10302014_33.qgd,44,6650.405794571952,PTH,12C,2014-10-30,4,10,0.0029127117420938834,7.949234431785874e-4,3.312181013244114e-6,0.003312181013244114,0.008529593603765515,8.529593603765516
141030_44,13CelPTHRep4_UNK-0027_10302014_34.qgd,44,2450.999214591151,PTH,13C,2014-10-30,4,10,0.0010734764783871403,2.929680977484195e-4,1.2207004072850813e-6,0.0012207004072850814,0.0033136338788964173,3.3136338788964173
141030_44,13XylPTHRep4_UNK-0028_10302014_35.qgd,44,6418.273845885331,PTH,13X,2014-10-30,4,10,0.0028110437426454114,7.671766960443998e-4,3.1965695668516657e-6,0.0031965695668516657,0.006174375931603739,6.1743759316037385
141030_44,H2OPTHRep4_UNK-0029_10302014_36.qgd,44,842.9182302120604,PTH,H2O,2014-10-30,4,10,3.6917714536571203e-4,1.0075407164252596e-4,4.1980863184385817e-7,4.198086318438582e-4,0.0019841678168250145,1.9841678168250145
141030_44,12ConNTHRep4_UNK-0030_10302014_37.qgd,44,5589.842045553713,NTH,12C,2014-10-30,4,10,0.0024434675104617687,6.668595380176393e-4,2.7785814084068306e-6,0.0027785814084068305,0.008451975397117522,8.451975397117522
141030_44,13CelNTHRep4_UNK-0031_10302014_38.qgd,44,2734.2700061087357,NTH,13C,2014-10-30,4,10,0.0011952215948697685,3.2619419622769346e-4,1.359142484282056e-6,0.0013591424842820561,0.0036013592996026406,3.6013592996026405
141030_44,13XylNTHRep4_UNK-0032_10302014_39.qgd,44,4847.630683305699,NTH,13X,2014-10-30,4,10,0.0021190273322296937,5.783148667896125e-4,2.4096452782900524e-6,0.0024096452782900522,0.006575688022942859,6.575688022942859
141030_44,H2ONTHRep4_UNK-0033_10302014_40.qgd,44,1029.060127410769,NTH,H2O,2014-10-30,4,10,4.4982934529249035e-4,1.2276528666912295e-4,5.115220277880123e-7,5.115220277880123e-4,8.901768495931715e-4,0.8901768495931716
141030_45,12ConPTHRep1_UNK-0002_10302014_9.qgd,45,40.35654126895003,PTH,12C,2014-10-30,1,10,1.7694832323738923e-5,4.829189526026544e-6,2.01216230251106e-8,2.01216230251106e-5,5.049789111988437e-5,0.050497891119884376
141030_45,13CelPTHRep1_UNK-0003_10302014_10.qgd,45,3313.236945536216,PTH,13C,2014-10-30,1,10,0.0014527303469682492,3.964722607915393e-4,1.6519677532980803e-6,0.0016519677532980802,0.0012298617934110077,1.2298617934110077
141030_45,13XylPTHRep1_UNK-0004_10302014_11.qgd,45,601.9792251544077,PTH,13X,2014-10-30,1,10,2.639453510273196e-4,7.203471054735595e-5,3.001446272806498e-7,3.001446272806498e-4,0.001847799043143956,1.8477990431439562
141030_45,H2OPTHRep1_UNK-0005_10302014_12.qgd,45,16.423357664233578,PTH,H2O,2014-10-30,1,10,7.201027415225927e-6,1.9652701723308022e-6,8.188625718045009e-9,8.18862571804501e-6,1.370713070230035e-5,0.01370713070230035
141030_45,12ConNTHRep1_UNK-0006_10302014_13.qgd,45,90.60920830993824,NTH,12C,2014-10-30,1,10,3.9674755240481746e-5,1.0827845607667037e-5,4.511602336527932e-8,4.511602336527932e-5,9.17232581911601e-5,0.0917232581911601
141030_45,13CelNTHRep1_UNK-0007_10302014_14.qgd,45,4313.377316114543,NTH,13C,2014-10-30,1,10,0.0018886843011729564,5.15450741681172e-4,2.14771142367155e-6,0.00214771142367155,0.0018062552402889386,1.8062552402889387
141030_45,13XylNTHRep1_UNK-0008_10302014_15.qgd,45,567.4480628860191,NTH,13X,2014-10-30,1,10,2.4846661202114245e-4,6.781032667543608e-5,2.82543027814317e-7,2.82543027814317e-4,0.0018191821172290794,1.8191821172290794
141030_45,H2ONTHRep1_UNK-0009_10302014_16.qgd,45,23.72262773722628,NTH,H2O,2014-10-30,1,10,1.0387348777136196e-5,2.834865852355893e-6,1.1811941051482889e-8,1.181194105148289e-5,2.1059466747554366e-5,0.021059466747554368
141030_45,12ConPTHRep2_UNK-0010_10302014_17.qgd,45,52.56878158338013,PTH,12C,2014-10-30,2,10,2.3062731175493863e-5,6.294170964527534e-6,2.6225712352198057e-8,2.6225712352198056e-5,7.713921486682244e-5,0.07713921486682243
141030_45,13CelPTHRep2_UNK-0011_10302014_18.qgd,45,2413.2509825940483,PTH,13C,2014-10-30,2,10,0.0010587302386357554,2.889436240912078e-4,1.2039317670466992e-6,0.0012039317670466993,7.407702087937117e-4,0.7407702087937117
141030_45,13XylPTHRep2_UNK-0012_10302014_19.qgd,45,612.2964626614262,PTH,13X,2014-10-30,2,10,2.6862385417224087e-4,7.331154538656636e-5,3.0546477244402646e-7,3.0546477244402647e-4,0.0017255500155277273,1.7255500155277272
141030_45,H2OPTHRep2_UNK-0013_10302014_20.qgd,45,15.861875350926447,PTH,H2O,2014-10-30,2,10,6.9588481250488824e-6,1.8991757516464922e-6,7.91323229852705e-9,7.91323229852705e-6,1.2530785199513323e-5,0.012530785199513323
141030_45,12ConNTHRep2_UNK-0014_10302014_21.qgd,45,57.27119595732735,NTH,12C,2014-10-30,2,10,2.5050263048626032e-5,6.83659871567933e-6,2.848582798199721e-8,2.848582798199721e-5,1.2392967836329438e-4,0.12392967836329438
141030_45,13CelNTHRep2_UNK-0015_10302014_22.qgd,45,4793.5148792813025,NTH,13C,2014-10-30,2,10,0.0020966701785478685,5.72213258680719e-4,2.3842219111696623e-6,0.0023842219111696625,0.0018851404842824793,1.8851404842824793
141030_45,13XylNTHRep2_UNK-0016_10302014_23.qgd,45,521.9679955081415,NTH,13X,2014-10-30,2,10,2.2830736065273505e-4,6.230855961826858e-5,2.596189984094524e-7,2.596189984094524e-4,0.0018428875831155048,1.8428875831155047
141030_45,H2ONTHRep2_UNK-0017_10302014_24.qgd,45,16.212801796743403,NTH,H2O,2014-10-30,2,10,7.091434760088987e-6,1.9353606658356925e-6,8.064002774315385e-9,8.064002774315385e-6,1.1561805838407122e-5,0.011561805838407121
141030_45,12ConPTHRep3_UNK-0018_10302014_25.qgd,45,44.848399775407074,PTH,12C,2014-10-30,3,10,1.964247967343123e-5,5.360732182630822e-6,2.233638409429509e-8,2.233638409429509e-5,7.983183489290729e-5,0.0798318348929073
141030_45,13CelPTHRep3_UNK-0019_10302014_26.qgd,45,1458.169567658619,PTH,13C,2014-10-30,3,10,6.38641874327398e-4,1.7429510457955867e-4,7.262296024148278e-7,7.262296024148278e-4,4.341958180496899e-4,0.43419581804968993
141030_45,13XylPTHRep3_UNK-0020_10302014_27.qgd,45,606.1201572150477,PTH,13X,2014-10-30,3,10,2.6546549993701425e-4,7.2449582361815e-5,3.0187325984089583e-7,3.0187325984089584e-4,0.0018522176733927328,1.852217673392733
141030_45,H2OPTHRep3_UNK-0021_10302014_28.qgd,45,15.300393037619315,PTH,H2O,2014-10-30,3,10,6.701190248525836e-6,1.8288569887535519e-6,7.620237453139799e-9,7.620237453139799e-6,1.1936769206134025e-5,0.011936769206134025
141030_45,12ConNTHRep3_UNK-0022_10302014_29.qgd,45,110.05053340819765,NTH,12C,2014-10-30,3,10,4.816163186659461e-5,1.3144043634393726e-5,5.476684847664052e-8,5.476684847664052e-5,2.2312395361663668e-4,0.22312395361663667
141030_45,13CelNTHRep3_UNK-0023_10302014_30.qgd,45,3789.7248736664797,NTH,13C,2014-10-30,3,10,0.0016585047667529611,4.5263123729765537e-4,1.8859634887402307e-6,0.0018859634887402306,0.0017546756046306266,1.7546756046306267
141030_45,13XylNTHRep3_UNK-0024_10302014_31.qgd,45,493.893879842785,NTH,13X,2014-10-30,3,10,2.161437521972107e-4,5.898892541787542e-5,2.457871892411476e-7,2.4578718924114757e-4,0.0016709295550149498,1.6709295550149499
141030_45,H2ONTHRep3_UNK-0025_10302014_32.qgd,45,24.915777653003932,NTH,H2O,2014-10-30,3,10,1.0903940888163961e-5,2.9758517156950088e-6,1.2399382148729203e-8,1.2399382148729203e-5,1.5175251417490366e-5,0.015175251417490366
141030_45,12ConPTHRep4_UNK-0026_10302014_33.qgd,45,68.64121280179674,PTH,12C,2014-10-30,4,10,3.0063137903937005e-5,8.204688692665016e-6,3.418620288610423e-8,3.418620288610423e-5,8.857904111555048e-5,0.08857904111555048
141030_45,13CelPTHRep4_UNK-0027_10302014_34.qgd,45,3179.112857944975,PTH,13C,2014-10-30,4,10,0.0013923720802625059,3.799995695531233e-4,1.5833315398046806e-6,0.0015833315398046807,0.0014086892346462715,1.4086892346462714
141030_45,13XylPTHRep4_UNK-0028_10302014_35.qgd,45,570.7467714766985,PTH,13X,2014-10-30,4,10,2.4997283991289954e-4,6.822139923185268e-5,2.8425583013271947e-7,2.842558301327195e-4,0.001754968301498547,1.754968301498547
141030_45,H2OPTHRep4_UNK-0029_10302014_36.qgd,45,20.072992700729927,PTH,H2O,2014-10-30,4,10,8.79146977558894e-6,2.399326141208788e-6,9.997192255036616e-9,9.997192255036616e-6,2.5765845854620438e-5,0.025765845854620436
141030_45,12ConNTHRep4_UNK-0030_10302014_37.qgd,45,60.42953396967996,NTH,12C,2014-10-30,4,10,2.641534442725604e-5,7.20915023666831e-6,3.003812598611796e-8,3.0038125986117957e-5,8.813440154334176e-5,0.08813440154334176
141030_45,13CelNTHRep4_UNK-0031_10302014_38.qgd,45,3638.7563166760247,NTH,13C,2014-10-30,4,10,0.0015905964365053298,4.340980186063512e-4,1.80874174419313e-6,0.00180874174419313,0.0010523402167242411,1.052340216724241
141030_45,13XylNTHRep4_UNK-0032_10302014_39.qgd,45,514.528354856822,NTH,13X,2014-10-30,4,10,2.2491392566343092e-4,6.138243947156256e-5,2.55760164464844e-7,2.5576016446484404e-4,0.0018996896219790243,1.8996896219790242
141030_45,H2ONTHRep4_UNK-0033_10302014_40.qgd,45,19.371139809096015,NTH,H2O,2014-10-30,4,10,8.467636541141308e-6,2.3109471141933253e-6,9.628946309138856e-9,9.628946309138856e-6,1.5082755076786204e-5,0.015082755076786204
141030,12ConPTHRep1_UNK-0002_10302014_9.qgd,TIC,4039.9999999999995,PTH,12C,2014-10-30,1,10,0.0017713887350129978,4.8343899332517877e-4,2.0143291388549116e-6,0.0020143291388549115,0.004933482634991438,4.933482634991438
141030,13CelPTHRep1_UNK-0003_10302014_10.qgd,TIC,7033.039832285115,PTH,13C,2014-10-30,1,10,0.0030837246365860295,8.415954694395546e-4,3.5066477893314775e-6,0.0035066477893314777,0.005079828453864729,5.07982845386473
141030,13XylPTHRep1_UNK-0004_10302014_11.qgd,TIC,7945.66037735849,PTH,13X,2014-10-30,1,10,0.0034838745754188012,9.50802488647017e-4,3.961677036029238e-6,0.003961677036029238,0.009253708716078824,9.253708716078824
141030,H2OPTHRep1_UNK-0005_10302014_12.qgd,TIC,795.5555555555555,PTH,H2O,2014-10-30,1,10,3.48821324056465e-4,9.519865765149287e-5,3.9666107354788694e-7,3.9666107354788694e-4,9.845193406585275e-4,0.9845193406585275
141030,12ConNTHRep1_UNK-0006_10302014_13.qgd,TIC,8874.213836477988,NTH,12C,2014-10-30,1,10,0.0038857227480636027,0.0010604729817539633,4.418637423974847e-6,0.004418637423974847,0.008938683153335522,8.938683153335523
141030,13CelNTHRep1_UNK-0007_10302014_14.qgd,TIC,8511.111111111111,NTH,13C,2014-10-30,1,10,0.0037267321551118864,0.0010170820248818194,4.237841770340914e-6,0.0042378417703409135,0.005890461904355741,5.890461904355741
141030,13XylNTHRep1_UNK-0008_10302014_15.qgd,TIC,7665.576519916142,NTH,13X,2014-10-30,1,10,0.0033565007119866763,9.160402193063388e-4,3.816834247109745e-6,0.003816834247109745,0.009035860143681896,9.035860143681896
141030,H2ONTHRep1_UNK-0009_10302014_16.qgd,TIC,1359.8322851153039,NTH,H2O,2014-10-30,1,10,5.9542527836144e-4,1.62500636637111e-4,6.770859859879625e-7,6.770859859879625e-4,0.0016446916031130417,1.6446916031130416
141030,12ConPTHRep2_UNK-0010_10302014_17.qgd,TIC,5022.054507337526,PTH,12C,2014-10-30,2,10,0.0022032523783663345,6.013011660204054e-4,2.5054215250850224e-6,0.0025054215250850226,0.007303371304462787,7.303371304462787
141030,13CelPTHRep2_UNK-0011_10302014_18.qgd,TIC,5652.494758909853,PTH,13C,2014-10-30,2,10,0.002479836191159517,6.767851054764135e-4,2.819937939485056e-6,0.002819937939485056,0.004358336629234543,4.358336629234543
141030,13XylPTHRep2_UNK-0012_10302014_19.qgd,TIC,6296.603773584905,PTH,13X,2014-10-30,2,10,0.0027624167000800314,7.539056347344071e-4,3.1412734780600297e-6,0.0031412734780600295,0.007991488775490906,7.991488775490906
141030,H2OPTHRep2_UNK-0013_10302014_20.qgd,TIC,712.2851153039832,PTH,H2O,2014-10-30,2,10,3.1249041046359276e-4,8.528339741145679e-5,3.5534748921440327e-7,3.5534748921440325e-4,9.059777964842381e-4,0.9059777964842382
141030,12ConNTHRep2_UNK-0014_10302014_21.qgd,TIC,5783.396226415094,NTH,12C,2014-10-30,2,10,0.002529641547804865,6.903777466640361e-4,2.8765739444334836e-6,0.0028765739444334836,0.007483471903713842,7.483471903713842
141030,13CelNTHRep2_UNK-0015_10302014_22.qgd,TIC,8378.532494758909,NTH,13C,2014-10-30,2,10,0.0036647469892466724,0.001000165328058209,4.167355533575871e-6,0.004167355533575871,0.005559816369064527,5.559816369064527
141030,13XylNTHRep2_UNK-0016_10302014_23.qgd,TIC,8906.666666666666,NTH,13X,2014-10-30,2,10,0.0038957514184385328,0.0010632099588017544,4.43004149500731e-6,0.00443004149500731,0.00990343204162799,9.903432041627989
141030,H2ONTHRep2_UNK-0017_10302014_24.qgd,TIC,766.8763102725367,NTH,H2O,2014-10-30,2,10,3.3542958160679006e-4,9.154384695930823e-5,3.814326956637843e-7,3.814326956637843e-4,8.095883295681705e-4,0.8095883295681705
141030,12ConPTHRep3_UNK-0018_10302014_25.qgd,TIC,4304.82180293501,PTH,12C,2014-10-30,3,10,0.0018854045001681897,5.145556339813707e-4,2.1439818082557114e-6,0.0021439818082557116,0.007687737787694633,7.6877377876946325
141030,13CelPTHRep3_UNK-0019_10302014_26.qgd,TIC,4401.006289308176,PTH,13C,2014-10-30,3,10,0.0019275309044088232,5.260525719803312e-4,2.191885716584713e-6,0.002191885716584713,0.004036280700763319,4.036280700763319
141030,13XylPTHRep3_UNK-0020_10302014_27.qgd,TIC,5102.809224318658,PTH,13X,2014-10-30,3,10,0.002234903072752207,6.099391230817259e-4,2.5414130128405245e-6,0.0025414130128405244,0.008456881622811654,8.456881622811654
141030,H2OPTHRep3_UNK-0021_10302014_28.qgd,TIC,837.7358490566037,PTH,H2O,2014-10-30,3,10,3.669073917732583e-4,1.0013462128126801e-4,4.1722758867195004e-7,4.1722758867195005e-4,7.587866812029884e-4,0.7587866812029884
141030,12ConNTHRep3_UNK-0022_10302014_29.qgd,TIC,9880.335429769391,NTH,12C,2014-10-30,3,10,0.004323950670207102,0.001180072063164224,4.916966929850933e-6,0.004916966929850933,0.009516537230097077,9.516537230097077
141030,13CelNTHRep3_UNK-0023_10302014_30.qgd,TIC,7723.522012578616,NTH,13C,2014-10-30,3,10,0.0033800601629400437,9.224699526715034e-4,3.843624802797931e-6,0.0038436248027979313,0.005187499240710411,5.187499240710411
141030,13XylNTHRep3_UNK-0024_10302014_31.qgd,TIC,8170.985324947588,NTH,13X,2014-10-30,3,10,0.0035758844143699434,9.759133765280025e-4,4.066305735533343e-6,0.0040663057355333435,0.009449532044860787,9.449532044860787
141030,H2ONTHRep3_UNK-0025_10302014_32.qgd,TIC,1533.8364779874214,NTH,H2O,2014-10-30,3,10,6.712558813538793e-4,1.8319596434768107e-4,7.633165181153378e-7,7.633165181153377e-4,0.0012783439498348804,1.2783439498348803
141030,12ConPTHRep4_UNK-0026_10302014_33.qgd,TIC,6664.318658280922,PTH,12C,2014-10-30,4,10,0.002918805229129568,7.965864486951884e-4,3.3191102028966183e-6,0.0033191102028966185,0.00861745060214628,8.61745060214628
141030,13CelPTHRep4_UNK-0027_10302014_34.qgd,TIC,6218.95178197065,PTH,13C,2014-10-30,4,10,0.0027237456537834446,7.433517166006124e-4,3.097298819169218e-6,0.003097298819169218,0.00507423101389983,5.07423101389983
141030,13XylPTHRep4_UNK-0028_10302014_35.qgd,TIC,6954.7169811320755,PTH,13X,2014-10-30,4,10,0.0030459924461176354,8.312977793755718e-4,3.463740747398216e-6,0.003463740747398216,0.008356850372012671,8.356850372012671
141030,H2OPTHRep4_UNK-0029_10302014_36.qgd,TIC,867.9245283018868,PTH,H2O,2014-10-30,4,10,3.801292797650875e-4,1.0374307610221463e-4,4.3226281709256094e-7,4.322628170925609e-4,0.0021085209857013287,2.108520985701329
141030,12ConNTHRep4_UNK-0030_10302014_37.qgd,TIC,5531.153039832285,NTH,12C,2014-10-30,4,10,0.002417812996875703,6.598580301175658e-4,2.749408458823191e-6,0.002749408458823191,0.00856159526566253,8.56159526566253
141030,13CelNTHRep4_UNK-0031_10302014_38.qgd,TIC,7172.494758909853,NTH,13C,2014-10-30,4,10,0.0031352867879860624,8.556675667007634e-4,3.5652815279198477e-6,0.0035652815279198476,0.004929383068118804,4.929383068118804
141030,13XylNTHRep4_UNK-0032_10302014_39.qgd,TIC,5340.293501048218,NTH,13X,2014-10-30,4,10,0.002334383254446481,6.370887813941531e-4,2.6545365891423047e-6,0.0026545365891423047,0.0088764649715318035,8.876464971531803
141030,H2ONTHRep4_UNK-0033_10302014_40.qgd,TIC,1008.5534591194968,NTH,H2O,2014-10-30,4,10,4.4086533927779507e-4,1.2031887275768227e-4,5.013286364903428e-7,5.013286364903428e-4,0.0010338178910559012,1.0338178910559013
141101_44,12ConPTHRep1_UNK-0002_1112014_9.qgd,44,3225.422130796263,PTH,12C,2014-11-01,1,12,0.0014142268386520104,3.8596406632695514e-4,1.3401530080797053e-6,0.0013401530080797053,0.005208514595745147,5.208514595745147
141101_44,13CelPTHRep1_UNK-0003_1112014_10.qgd,44,2281.4776720665122,PTH,13C,2014-11-01,1,12,0.0010003425365055195,2.730087299697295e-4,9.479469790615608e-7,9.479469790615607e-4,0.0037847268984599037,3.784726898459904
141101_44,13XylPTHRep1_UNK-0004_1112014_11.qgd,44,2450.4157024085025,PTH,13X,2014-11-01,1,12,0.0010744155374617288,2.9322438128727164e-4,1.0181402128030264e-6,0.0010181402128030263,0.00726174271759373,7.26174271759373
141101_44,H2OPTHRep1_UNK-0005_1112014_12.qgd,44,710.9796862946773,PTH,H2O,2014-11-01,1,12,3.1173797206075906e-4,8.50780454992451e-5,2.954098802057122e-7,2.954098802057122e-4,9.160158650187954e-4,0.9160158650187954
141101_44,12ConNTHRep1_UNK-0006_1112014_13.qgd,44,7569.126596382961,NTH,12C,2014-11-01,1,12,0.0033142685020323332,9.045144053149364e-4,3.1406750184546403e-6,0.0031406750184546405,0.009789444114798167,9.789444114798167
141101_44,13CelNTHRep1_UNK-0007_1112014_14.qgd,44,2658.695465843833,NTH,13C,2014-11-01,1,12,0.001164154216042996,3.177154348759924e-4,1.103178593319418e-6,0.0011031785933194181,0.003986731451255783,3.986731451255783
141101_44,13XylNTHRep1_UNK-0008_1112014_15.qgd,44,6261.849661438245,NTH,13X,2014-11-01,1,12,0.002741855461538192,7.482941592486985e-4,2.5982436085024254e-6,0.002598243608502425,0.007501646196071215,7.501646196071214
141101_44,H2ONTHRep1_UNK-0009_1112014_16.qgd,44,1211.1082540498844,NTH,H2O,2014-11-01,1,12,5.303039773263979e-4,1.4472804071046045e-4,5.025279191335432e-7,5.025279191335433e-4,0.0016486299507692342,1.6486299507692341
141101_44,12ConPTHRep2_UNK-0010_1112014_17.qgd,44,4592.440215993829,PTH,12C,2014-11-01,2,12,0.002014773996102621,5.49862541858409e-4,1.9092449370083646e-6,0.0019092449370083646,0.007734291596294575,7.734291596294575
141101_44,13CelPTHRep2_UNK-0011_1112014_18.qgd,44,1948.8300334276164,PTH,13C,2014-11-01,2,12,8.549816414592251e-4,2.3333752546163947e-4,8.101997411862481e-7,8.101997411862482e-4,0.0036439914933167387,3.6439914933167388
141101_44,13XylPTHRep2_UNK-0012_1112014_19.qgd,44,6348.247192937345,PTH,13X,2014-11-01,2,12,0.0027850734606446547,7.600890101295831e-4,2.6391979518388302e-6,0.0026391979518388302,0.006591373597742401,6.591373597742401
141101_44,H2OPTHRep2_UNK-0013_1112014_20.qgd,44,595.1829947715779,PTH,H2O,2014-11-01,2,12,2.6111591319403875e-4,7.1262513823531e-5,2.4743928410948266e-7,2.4743928410948264e-4,8.208136324364478e-4,0.8208136324364478
141101_44,12ConNTHRep2_UNK-0014_1112014_21.qgd,44,4173.137910345419,NTH,12C,2014-11-01,2,12,0.001825319004517341,4.98157386122649e-4,1.7297131462591978e-6,0.0017297131462591978,0.007821272553641763,7.821272553641763
141101_44,13CelNTHRep2_UNK-0015_1112014_22.qgd,44,1824.119310876832,NTH,13C,2014-11-01,2,12,7.978647521799631e-4,2.1774945554268432e-4,7.560744984120983e-7,7.560744984120983e-4,0.0034176727749106604,3.4176727749106606
141101_44,13XylNTHRep2_UNK-0016_1112014_23.qgd,44,6297.162938201765,NTH,13X,2014-11-01,2,12,0.0027543616895926,7.517072995613887e-4,2.6100947901437107e-6,0.0026100947901437107,0.008431564673826072,8.431564673826072
